
Information about map: EDT                 
==================================

Map name (internal)     : EDT000
Sounding set (internal) : 0
RS-Number               : E4450501
Data record length      : 40 bytes
Number of data records  : 2270
Max filemap size        : 2270 bytes
Data header size        : 12504 bytes
Free space in map       : -101034 bytes (107371656 records)
Status flag (not used)  : 1


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     0.00	 28306.00	   301.10	    67.00	    -1.02	     1.23	    40.00	  1002.90	   294.50	    16.03	   310.00	     1.60	   130.00	     0.00	    73.80	    15.46	 49159.00	 49159.00	    40.00	
     2.00	 28301.00	   299.80	    65.00	    -0.85	     2.57	    51.00	  1001.60	   292.60	    14.29	   288.00	     2.70	   116.00	     0.00	    73.80	    15.46	 32768.00	 32768.00	-32768.00	
     4.00	 28296.00	   299.70	    65.00	    -1.00	     2.96	    61.00	  1000.50	   292.50	    14.17	   289.00	     3.10	   112.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     6.00	 28291.00	   299.60	    65.00	    -1.19	     3.27	    72.00	   999.30	   292.50	    14.16	   290.00	     3.50	   111.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     8.00	 28287.00	   299.60	    65.00	    -1.36	     3.55	    82.00	   998.20	   292.40	    14.13	   291.00	     3.80	   111.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    10.00	 28282.00	   299.50	    65.00	    -1.54	     3.79	    93.00	   997.00	   292.40	    14.11	   292.00	     4.10	   111.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    12.00	 28278.00	   299.50	    65.00	    -1.72	     3.99	   101.00	   996.00	   292.30	    14.10	   293.00	     4.30	   111.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    14.00	 28274.00	   299.40	    65.00	    -1.90	     4.13	   110.00	   995.00	   292.30	    14.12	   295.00	     4.50	   112.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    16.00	 28269.00	   299.30	    65.00	    -2.06	     4.22	   120.00	   993.80	   292.40	    14.16	   296.00	     4.70	   112.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    18.00	 28263.00	   299.20	    66.00	    -2.22	     4.26	   133.00	   992.40	   292.40	    14.19	   297.00	     4.80	   113.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    20.00	 28256.00	   299.20	    66.00	    -2.37	     4.26	   147.00	   990.80	   292.30	    14.14	   299.00	     4.90	   114.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    22.00	 28251.00	   299.10	    66.00	    -2.52	     4.24	   160.00	   989.40	   292.30	    14.14	   301.00	     4.90	   114.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    24.00	 28245.00	   299.00	    66.00	    -2.66	     4.20	   171.00	   988.10	   292.30	    14.13	   302.00	     5.00	   115.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    26.00	 28240.00	   298.90	    66.00	    -2.80	     4.16	   183.00	   986.90	   292.20	    14.08	   304.00	     5.00	   116.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    28.00	 28236.00	   298.80	    67.00	    -2.93	     4.12	   192.00	   985.80	   292.10	    14.07	   305.00	     5.10	   117.00	   100.00	    73.80	    15.46	     6.00	     6.00	-32768.00	
    30.00	 28231.00	   298.70	    67.00	    -3.06	     4.10	   202.00	   984.70	   292.00	    13.99	   307.00	     5.10	   117.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    32.00	 28226.00	   298.50	    67.00	    -3.20	     4.09	   213.00	   983.50	   292.00	    13.96	   308.00	     5.20	   118.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    34.00	 28221.00	   298.40	    67.00	    -3.34	     4.09	   224.00	   982.20	   292.00	    13.95	   309.00	     5.30	   119.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    36.00	 28216.00	   298.30	    68.00	    -3.49	     4.10	   235.00	   981.00	   291.90	    13.96	   310.00	     5.40	   120.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    38.00	 28211.00	   298.20	    68.00	    -3.64	     4.12	   245.00	   979.90	   291.90	    13.96	   312.00	     5.50	   120.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    40.00	 28206.00	   298.10	    67.00	    -3.80	     4.14	   256.00	   978.70	   291.70	    13.75	   313.00	     5.60	   121.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    42.00	 28201.00	   298.20	    64.00	    -3.96	     4.15	   267.00	   977.40	   291.00	    13.19	   314.00	     5.70	   122.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    44.00	 28196.00	   298.20	    62.00	    -4.13	     4.15	   277.00	   976.30	   290.50	    12.77	   315.00	     5.90	   122.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    46.00	 28192.00	   298.20	    61.00	    -4.30	     4.13	   287.00	   975.30	   290.20	    12.58	   316.00	     6.00	   123.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    48.00	 28187.00	   298.10	    61.00	    -4.46	     4.09	   296.00	   974.20	   290.10	    12.49	   317.00	     6.10	   124.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    50.00	 28183.00	   298.00	    61.00	    -4.61	     4.02	   304.00	   973.30	   290.10	    12.45	   319.00	     6.10	   125.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    52.00	 28179.00	   298.10	    61.00	    -4.74	     3.93	   313.00	   972.30	   290.10	    12.50	   320.00	     6.20	   125.00	   200.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    54.00	 28175.00	   298.00	    61.00	    -4.86	     3.80	   323.00	   971.30	   290.00	    12.47	   322.00	     6.20	   126.00	   300.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    56.00	 28170.00	   298.00	    60.00	    -4.95	     3.65	   333.00	   970.20	   289.90	    12.35	   324.00	     6.10	   127.00	   300.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    58.00	 28165.00	   298.00	    60.00	    -5.01	     3.48	   343.00	   969.10	   289.80	    12.32	   325.00	     6.10	   128.00	   300.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    60.00	 28161.00	   298.00	    60.00	    -5.02	     3.30	   352.00	   968.10	   289.80	    12.29	   327.00	     6.00	   128.00	   300.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
    62.00	 28158.00	   297.90	    60.00	    -5.01	     3.09	   360.00	   967.20	   289.70	    12.27	   328.00	     5.90	   129.00	   300.00	    73.80	    15.45	     0.00	     0.00	-32768.00	
