AOI_limit = 20.000000 (20)

---- Determine Closest Station Processing ----
Processing began on Jul 12 2004 14:58:21
Station ID/lat/lon file name (e.g., stnlatlon.inp): BAMEX_stn_list.ID
Reading stn ID's lats lons 
numstns, Stn ID, platformID, lat, lon: 24, xxx24.1171613002   xxx,    31   41.51461   -90.51724
numstns, Stn ID, platformID, lat, lon: 25, xxx25.1171630010   xxx,    31   38.61212   -90.16041
numstns, Stn ID, platformID, lat, lon: 26, xxx26.1171670006   xxx,    31   39.80072   -89.59074
numstns, Stn ID, platformID, lat, lon: 27, xxx27.1171971011   xxx,    31   41.22159   -88.19094
numstns, Stn ID, platformID, lat, lon: 28, xxx28.1172012001   xxx,    31   42.33499   -89.03800
numstns, Stn ID, platformID, lat, lon: 29, xxx29.1199         xxx,    71   31.46860   -99.16230
numstns, Stn ID, platformID, lat, lon: 30, xxx30.11J          xxx,     7   31.40000   -84.90000
numstns, Stn ID, platformID, lat, lon: 31, xxx31.11R          xxx,     7   30.22000   -96.37000
numstns, Stn ID, platformID, lat, lon: 32, xxx32.12           xxx,    56   39.43995   -82.37321
numstns, Stn ID, platformID, lat, lon: 33, xxx33.129-0001     xxx,    31   40.56000   -93.41833
numstns, Stn ID, platformID, lat, lon: 34, xxx34.13           xxx,    56   40.22944   -82.30630
numstns, Stn ID, platformID, lat, lon: 35, xxx35.137-0001     xxx,    31   39.47306   -91.78917
numstns, Stn ID, platformID, lat, lon: 36, xxx36.15           xxx,    56   39.31520   -83.28472
numstns, Stn ID, platformID, lat, lon: 37, xxx37.1540         xxx,    71   30.84440   -99.41840
numstns, Stn ID, platformID, lat, lon: 38, xxx38.1578         xxx,    71   30.95130   -99.11620
numstns, Stn ID, platformID, lat, lon: 39, xxx39.16           xxx,    56   39.36672   -82.56745
numstns, Stn ID, platformID, lat, lon: 40, xxx40.1707         xxx,    71   31.08060   -98.92140
numstns, Stn ID, platformID, lat, lon: 41, xxx41.1742         xxx,    71   31.18220   -98.85630
numstns, Stn ID, platformID, lat, lon: 42, xxx42.1777         xxx,    71   31.10920   -98.71330
numstns, Stn ID, platformID, lat, lon: 43, xxx43.183-1002     xxx,    31   38.87250   -90.22639
numstns, Stn ID, platformID, lat, lon: 44, xxx44.186-0005     xxx,    31   37.89694   -90.42222
numstns, Stn ID, platformID, lat, lon: 45, xxx45.189-0004     xxx,    31   38.53250   -90.38278
numstns, Stn ID, platformID, lat, lon: 46, xxx46.189-0006     xxx,    31   38.61361   -90.49583
numstns, Stn ID, platformID, lat, lon: 47, xxx47.189-3001     xxx,    31   38.64139   -90.34583
numstns, Stn ID, platformID, lat, lon: 48, xxx48.189-5001     xxx,    31   38.76611   -90.28583
numstns, Stn ID, platformID, lat, lon: 49, xxx49.189-7003     xxx,    31   38.72092   -90.36703
numstns, Stn ID, platformID, lat, lon: 50, xxx50.1915         xxx,    71   31.16420   -98.59690
numstns, Stn ID, platformID, lat, lon: 51, xxx51.1921         xxx,    71   31.22540   -98.41820
numstns, Stn ID, platformID, lat, lon: 52, xxx52.1922         xxx,    71   31.06480   -98.60300
numstns, Stn ID, platformID, lat, lon: 53, xxx53.1924         xxx,    71   30.95110   -98.81030
numstns, Stn ID, platformID, lat, lon: 54, xxx54.1925         xxx,    71   31.09060   -98.52000
numstns, Stn ID, platformID, lat, lon: 55, xxx55.1926         xxx,    71   30.99990   -98.86690
numstns, Stn ID, platformID, lat, lon: 56, xxx56.1927         xxx,    71   30.98070   -98.63570
numstns, Stn ID, platformID, lat, lon: 57, xxx57.1928         xxx,    71   31.01670   -98.72210
numstns, Stn ID, platformID, lat, lon: 58, xxx58.1936         xxx,    71   31.15770   -98.47250
numstns, Stn ID, platformID, lat, lon: 59, xxx59.1940         xxx,    71   31.08710   -98.42940
numstns, Stn ID, platformID, lat, lon: 60, xxx60.1945         xxx,    71   31.03670   -98.46590
numstns, Stn ID, platformID, lat, lon: 61, xxx61.1949         xxx,    71   31.08380   -98.36610
numstns, Stn ID, platformID, lat, lon: 62, xxx62.1950         xxx,    71   31.00800   -98.40010
numstns, Stn ID, platformID, lat, lon: 63, xxx63.1964         xxx,    71   30.97970   -98.32510
numstns, Stn ID, platformID, lat, lon: 64, xxx64.1966         xxx,    71   30.95510   -98.54560
numstns, Stn ID, platformID, lat, lon: 65, xxx65.1981         xxx,    71   30.91500   -98.29110
numstns, Stn ID, platformID, lat, lon: 66, xxx66.1982         xxx,    71   30.81870   -98.49960
numstns, Stn ID, platformID, lat, lon: 67, xxx67.1983         xxx,    71   30.84130   -98.35700
numstns, Stn ID, platformID, lat, lon: 68, xxx68.1984         xxx,    71   30.82800   -98.26230
numstns, Stn ID, platformID, lat, lon: 69, xxx69.1993         xxx,    71   30.76480   -98.45260
numstns, Stn ID, platformID, lat, lon: 70, xxx70.1F0          xxx,     7   34.17000   -97.12000
numstns, Stn ID, platformID, lat, lon: 71, xxx71.1H2          xxx,     7   39.07000   -88.53000
numstns, Stn ID, platformID, lat, lon: 72, xxx72.2            xxx,    56   40.37777   -83.36838
numstns, Stn ID, platformID, lat, lon: 73, xxx73.2029         xxx,    71   30.71600   -98.30790
numstns, Stn ID, platformID, lat, lon: 74, xxx74.2096         xxx,    71   30.65760   -98.42760
numstns, Stn ID, platformID, lat, lon: 75, xxx75.21-013-0002  xxx,    31   36.60806   -83.73694
numstns, Stn ID, platformID, lat, lon: 76, xxx76.21-019-0017  xxx,    31   38.45917   -82.64056
numstns, Stn ID, platformID, lat, lon: 77, xxx77.21-019-9006  xxx,    31   38.36972   -82.60083
numstns, Stn ID, platformID, lat, lon: 78, xxx78.21-029-0006  xxx,    31   37.98556   -85.71306
numstns, Stn ID, platformID, lat, lon: 79, xxx79.21-043-0500  xxx,    31   38.23833   -82.98833
numstns, Stn ID, platformID, lat, lon: 80, xxx80.21-059-0005  xxx,    31   37.78083   -87.07556
numstns, Stn ID, platformID, lat, lon: 81, xxx81.21-061-0501  xxx,    31   37.13139   -86.14806
numstns, Stn ID, platformID, lat, lon: 82, xxx82.21-083-0003  xxx,    31   36.89917   -88.49361
numstns, Stn ID, platformID, lat, lon: 83, xxx83.21-113-0001  xxx,    31   37.89333   -84.58917
numstns, Stn ID, platformID, lat, lon: 84, xxx84.21-117-0007  xxx,    31   39.07250   -84.52500
numstns, Stn ID, platformID, lat, lon: 85, xxx85.21-139-0004  xxx,    31   37.07083   -88.33417
numstns, Stn ID, platformID, lat, lon: 86, xxx86.21-149-0001  xxx,    31   37.60639   -87.25389
numstns, Stn ID, platformID, lat, lon: 87, xxx87.21-193-0003  xxx,    31   37.28306   -83.22028
numstns, Stn ID, platformID, lat, lon: 88, xxx88.21-213-0004  xxx,    31   36.70861   -86.56639
numstns, Stn ID, platformID, lat, lon: 89, xxx89.21-223-0004  xxx,    31   38.71000   -85.41778
numstns, Stn ID, platformID, lat, lon: 90, xxx90.211-0002     xxx,    31   40.23997   -92.87706
numstns, Stn ID, platformID, lat, lon: 91, xxx91.2312         xxx,    71   30.35210   -99.59140
numstns, Stn ID, platformID, lat, lon: 92, xxx92.2347         xxx,    71   30.60360   -99.50700
numstns, Stn ID, platformID, lat, lon: 93, xxx93.2348         xxx,    71   30.75830   -99.71040
numstns, Stn ID, platformID, lat, lon: 94, xxx94.2367         xxx,    71   30.71490   -99.47870
numstns, Stn ID, platformID, lat, lon: 95, xxx95.2397         xxx,    71   30.35740   -99.33050
numstns, Stn ID, platformID, lat, lon: 96, xxx96.2398         xxx,    71   30.43420   -99.40120
numstns, Stn ID, platformID, lat, lon: 97, xxx97.2399         xxx,    71   30.58780   -99.30920
numstns, Stn ID, platformID, lat, lon: 98, xxx98.2411         xxx,    71   30.54390   -99.27110
numstns, Stn ID, platformID, lat, lon: 99, xxx99.2422         xxx,    71   30.78730   -99.22080
numstns, Stn ID, platformID, lat, lon: 100, xxx100.2432         xxx,    71   30.41000   -99.00720
numstns, Stn ID, platformID, lat, lon: 101, xxx101.2433         xxx,    71   30.38070   -99.14640
numstns, Stn ID, platformID, lat, lon: 102, xxx102.2450         xxx,    71   30.57140   -99.03780
numstns, Stn ID, platformID, lat, lon: 103, xxx103.2473         xxx,    71   30.64270   -98.94290
numstns, Stn ID, platformID, lat, lon: 104, xxx104.2476         xxx,    71   30.80360   -98.97940
numstns, Stn ID, platformID, lat, lon: 105, xxx105.2491         xxx,    71   30.55940   -98.88470
numstns, Stn ID, platformID, lat, lon: 106, xxx106.2614         xxx,    71   30.90110   -98.95030
numstns, Stn ID, platformID, lat, lon: 107, xxx107.2621         xxx,    71   30.85530   -98.77810
numstns, Stn ID, platformID, lat, lon: 108, xxx108.2634         xxx,    71   30.92320   -98.68460
numstns, Stn ID, platformID, lat, lon: 109, xxx109.2641         xxx,    71   30.75120   -98.66970
numstns, Stn ID, platformID, lat, lon: 110, xxx110.2646         xxx,    71   30.69360   -98.68500
numstns, Stn ID, platformID, lat, lon: 111, xxx111.2651         xxx,    71   30.67280   -98.63560
numstns, Stn ID, platformID, lat, lon: 112, xxx112.2655         xxx,    71   30.85640   -98.65530
numstns, Stn ID, platformID, lat, lon: 113, xxx113.2668         xxx,    71   30.88190   -98.55130
numstns, Stn ID, platformID, lat, lon: 114, xxx114.2679         xxx,    71   30.67940   -98.55510
numstns, Stn ID, platformID, lat, lon: 115, xxx115.27           xxx,    56   38.30668   -82.39641
numstns, Stn ID, platformID, lat, lon: 116, xxx116.27A          xxx,     7   34.10000   -82.82000
numstns, Stn ID, platformID, lat, lon: 117, xxx117.2843         xxx,    71   30.59170   -98.77190
numstns, Stn ID, platformID, lat, lon: 118, xxx118.2847         xxx,    71   30.42110   -98.85170
numstns, Stn ID, platformID, lat, lon: 119, xxx119.2849         xxx,    71   30.50760   -98.79530
numstns, Stn ID, platformID, lat, lon: 120, xxx120.2864         xxx,    71   30.60060   -98.62410
numstns, Stn ID, platformID, lat, lon: 121, xxx121.2868         xxx,    71   30.43060   -98.61360
numstns, Stn ID, platformID, lat, lon: 122, xxx122.2869         xxx,    71   30.52030   -98.60330
numstns, Stn ID, platformID, lat, lon: 123, xxx123.2874         xxx,    71   30.59330   -98.57860
numstns, Stn ID, platformID, lat, lon: 124, xxx124.2889         xxx,    71   30.48300   -98.51210
numstns, Stn ID, platformID, lat, lon: 125, xxx125.2899         xxx,    71   30.56040   -98.43020
numstns, Stn ID, platformID, lat, lon: 126, xxx126.29           xxx,    56   39.21993   -83.01324
numstns, Stn ID, platformID, lat, lon: 127, xxx127.2928         xxx,    71   30.48860   -98.43190
numstns, Stn ID, platformID, lat, lon: 128, xxx128.2959         xxx,    71   30.55450   -98.33680
numstns, Stn ID, platformID, lat, lon: 129, xxx129.2991         xxx,    71   30.64370   -98.34180
numstns, Stn ID, platformID, lat, lon: 130, xxx130.2WX          xxx,     7   45.57000  -103.52000
numstns, Stn ID, platformID, lat, lon: 131, xxx131.30           xxx,    56   38.51661   -82.59444
numstns, Stn ID, platformID, lat, lon: 132, xxx132.3009         xxx,    71   30.44760   -98.33790
numstns, Stn ID, platformID, lat, lon: 133, xxx133.3014         xxx,    71   30.66860   -98.21100
numstns, Stn ID, platformID, lat, lon: 134, xxx134.3015         xxx,    71   30.75700   -98.23510
numstns, Stn ID, platformID, lat, lon: 135, xxx135.3028         xxx,    71   30.59930   -98.17100
numstns, Stn ID, platformID, lat, lon: 136, xxx136.3035         xxx,    71   30.49310   -98.24200
numstns, Stn ID, platformID, lat, lon: 137, xxx137.32           xxx,    56   38.50652   -82.16721
numstns, Stn ID, platformID, lat, lon: 138, xxx138.3258         xxx,    71   30.19200   -99.17740
numstns, Stn ID, platformID, lat, lon: 139, xxx139.3268         xxx,    71   30.24730   -99.03030
numstns, Stn ID, platformID, lat, lon: 140, xxx140.3285         xxx,    71   30.16610   -98.94970
numstns, Stn ID, platformID, lat, lon: 141, xxx141.33           xxx,    56   39.32176   -82.26628
numstns, Stn ID, platformID, lat, lon: 142, xxx142.3317         xxx,    71   30.34250   -98.86780
numstns, Stn ID, platformID, lat, lon: 143, xxx143.3327         xxx,    71   30.14320   -98.80680
numstns, Stn ID, platformID, lat, lon: 144, xxx144.3330         xxx,    71   30.32750   -98.74720
numstns, Stn ID, platformID, lat, lon: 145, xxx145.3350         xxx,    71   30.17170   -98.61360
numstns, Stn ID, platformID, lat, lon: 146, xxx146.3365         xxx,    71   30.43140   -98.72690
numstns, Stn ID, platformID, lat, lon: 147, xxx147.3368         xxx,    71   30.33000   -98.61160
numstns, Stn ID, platformID, lat, lon: 148, xxx148.3370         xxx,    71   30.39870   -98.49340
numstns, Stn ID, platformID, lat, lon: 149, xxx149.3377         xxx,    71   30.33220   -98.42990
numstns, Stn ID, platformID, lat, lon: 150, xxx150.3383         xxx,    71   30.22440   -98.47810
numstns, Stn ID, platformID, lat, lon: 151, xxx151.34           xxx,    56   39.03618   -81.57594
numstns, Stn ID, platformID, lat, lon: 152, xxx152.3448         xxx,    71   30.16170   -98.38250
numstns, Stn ID, platformID, lat, lon: 153, xxx153.3491         xxx,    71   30.28400   -98.29810
numstns, Stn ID, platformID, lat, lon: 154, xxx154.3520         xxx,    71   30.28250   -98.23910
numstns, Stn ID, platformID, lat, lon: 155, xxx155.3528         xxx,    71   30.19670   -98.22250
numstns, Stn ID, platformID, lat, lon: 156, xxx156.3557         xxx,    71   30.39300   -98.35560
numstns, Stn ID, platformID, lat, lon: 157, xxx157.3576         xxx,    71   30.42080   -98.15960
numstns, Stn ID, platformID, lat, lon: 158, xxx158.3582         xxx,    71   30.36800   -98.09550
numstns, Stn ID, platformID, lat, lon: 159, xxx159.39-095-0024  xxx,    31   41.64417   -83.54667
numstns, Stn ID, platformID, lat, lon: 160, xxx160.39-095-0081  xxx,    31   41.71944   -83.47500
numstns, Stn ID, platformID, lat, lon: 161, xxx161.39-151-0016  xxx,    31   40.82778   -81.37861
numstns, Stn ID, platformID, lat, lon: 162, xxx162.39-151-0019  xxx,    31   40.70861   -81.60111
numstns, Stn ID, platformID, lat, lon: 163, xxx163.39-153-0014  xxx,    31   41.07917   -81.51667
numstns, Stn ID, platformID, lat, lon: 164, xxx164.3917         xxx,    71   30.63920   -98.10880
numstns, Stn ID, platformID, lat, lon: 165, xxx165.3918         xxx,    71   30.56690   -98.03890
numstns, Stn ID, platformID, lat, lon: 166, xxx166.3948         xxx,    71   30.36650   -97.96410
numstns, Stn ID, platformID, lat, lon: 167, xxx167.3949         xxx,    71   30.45690   -97.97940
numstns, Stn ID, platformID, lat, lon: 168, xxx168.3950         xxx,    71   30.53840   -97.92890
numstns, Stn ID, platformID, lat, lon: 169, xxx169.3961         xxx,    71   30.47390   -97.85940
numstns, Stn ID, platformID, lat, lon: 170, xxx170.3964         xxx,    71   30.39130   -97.89840
numstns, Stn ID, platformID, lat, lon: 171, xxx171.3992         xxx,    71   30.37210   -97.78500
numstns, Stn ID, platformID, lat, lon: 172, xxx172.40J          xxx,     7   30.07000   -83.57000
numstns, Stn ID, platformID, lat, lon: 173, xxx173.45002        xxx,    27   45.33000   -86.42000
numstns, Stn ID, platformID, lat, lon: 174, xxx174.45003        xxx,    27   43.35000   -82.84000
numstns, Stn ID, platformID, lat, lon: 175, xxx175.45004        xxx,    27   47.57000   -86.55000
numstns, Stn ID, platformID, lat, lon: 176, xxx176.45005        xxx,    27   41.26000   -82.40000
numstns, Stn ID, platformID, lat, lon: 177, xxx177.45006        xxx,    27   47.35000   -89.83000
numstns, Stn ID, platformID, lat, lon: 178, xxx178.45007        xxx,    27   42.68000   -87.03000
numstns, Stn ID, platformID, lat, lon: 179, xxx179.45008        xxx,    27   44.28000   -82.42000
numstns, Stn ID, platformID, lat, lon: 180, xxx180.4517         xxx,    71   30.24570   -98.06040
numstns, Stn ID, platformID, lat, lon: 181, xxx181.4593         xxx,    71   30.12220   -98.11360
numstns, Stn ID, platformID, lat, lon: 182, xxx182.4596         xxx,    71   30.14160   -97.90020
numstns, Stn ID, platformID, lat, lon: 183, xxx183.4T6          xxx,     7   32.46000   -96.91000
numstns, Stn ID, platformID, lat, lon: 184, xxx184.51           xxx,    56   39.83469   -81.81245
numstns, Stn ID, platformID, lat, lon: 185, xxx185.510-0085     xxx,    31   38.65556   -90.19833
numstns, Stn ID, platformID, lat, lon: 186, xxx186.53           xxx,    56   39.86594   -84.05831
numstns, Stn ID, platformID, lat, lon: 187, xxx187.5461         xxx,    71   30.42390   -97.46770
numstns, Stn ID, platformID, lat, lon: 188, xxx188.5473         xxx,    71   30.26560   -97.32820
numstns, Stn ID, platformID, lat, lon: 189, xxx189.5590         xxx,    71   30.17090   -96.97910
numstns, Stn ID, platformID, lat, lon: 190, xxx190.56           xxx,    56   39.98105   -81.73201
numstns, Stn ID, platformID, lat, lon: 191, xxx191.5691         xxx,    71   30.14370   -96.68810
numstns, Stn ID, platformID, lat, lon: 192, xxx192.57           xxx,    56   40.05696   -81.23682
numstns, Stn ID, platformID, lat, lon: 193, xxx193.59           xxx,    56   39.42688   -84.08827
numstns, Stn ID, platformID, lat, lon: 194, xxx194.6            xxx,    56   40.50047   -83.15421
numstns, Stn ID, platformID, lat, lon: 195, xxx195.60           xxx,    56   39.57063   -83.70471
numstns, Stn ID, platformID, lat, lon: 196, xxx196.63           xxx,    56   40.37166   -82.83562
numstns, Stn ID, platformID, lat, lon: 197, xxx197.64           xxx,    56   40.57023   -82.62370
numstns, Stn ID, platformID, lat, lon: 198, xxx198.65           xxx,    56   40.78169   -82.41299
numstns, Stn ID, platformID, lat, lon: 199, xxx199.67           xxx,    56   41.03325   -81.88762
numstns, Stn ID, platformID, lat, lon: 200, xxx200.6R6          xxx,     7   30.04000  -102.21000
numstns, Stn ID, platformID, lat, lon: 201, xxx201.6V3          xxx,     7   37.06000   -81.80000
numstns, Stn ID, platformID, lat, lon: 202, xxx202.71           xxx,    56   39.77827   -84.01233
numstns, Stn ID, platformID, lat, lon: 203, xxx203.73           xxx,    56   39.44146   -84.33690
numstns, Stn ID, platformID, lat, lon: 204, xxx204.74           xxx,    56   39.59511   -84.23981
numstns, Stn ID, platformID, lat, lon: 205, xxx205.75           xxx,    56   39.93365   -84.19049
numstns, Stn ID, platformID, lat, lon: 206, xxx206.76           xxx,    56   40.18157   -84.21766
numstns, Stn ID, platformID, lat, lon: 207, xxx207.77           xxx,    56   40.49615   -84.16592
numstns, Stn ID, platformID, lat, lon: 208, xxx208.78           xxx,    56   40.68157   -84.12902
numstns, Stn ID, platformID, lat, lon: 209, xxx209.79           xxx,    56   40.88730   -83.87431
numstns, Stn ID, platformID, lat, lon: 210, xxx210.79J          xxx,     7   31.32000   -86.40000
numstns, Stn ID, platformID, lat, lon: 211, xxx211.7F6          xxx,     7   33.59000   -95.06000
numstns, Stn ID, platformID, lat, lon: 212, xxx212.80           xxx,    56   39.40523   -81.42844
numstns, Stn ID, platformID, lat, lon: 213, xxx213.81           xxx,    56   39.63062   -81.46321
numstns, Stn ID, platformID, lat, lon: 214, xxx214.82           xxx,    56   39.90949   -81.52723
numstns, Stn ID, platformID, lat, lon: 215, xxx215.83           xxx,    56   40.23768   -81.55476
numstns, Stn ID, platformID, lat, lon: 216, xxx216.85           xxx,    56   41.37323   -82.56915
numstns, Stn ID, platformID, lat, lon: 217, xxx217.86           xxx,    56   41.42688   -82.07765
numstns, Stn ID, platformID, lat, lon: 218, xxx218.87           xxx,    56   41.76562   -80.99280
numstns, Stn ID, platformID, lat, lon: 219, xxx219.88           xxx,    56   41.82812   -80.77413
numstns, Stn ID, platformID, lat, lon: 220, xxx220.89           xxx,    56   41.89875   -80.62416
numstns, Stn ID, platformID, lat, lon: 221, xxx221.8D3          xxx,     7   45.67000   -97.00000
numstns, Stn ID, platformID, lat, lon: 222, xxx222.92           xxx,    56   41.10018   -81.37723
numstns, Stn ID, platformID, lat, lon: 223, xxx223.9V9          xxx,     7   43.80000   -99.32000
numstns, Stn ID, platformID, lat, lon: 224, xxx224.A050119      xxx,    18   40.15000  -103.15000
numstns, Stn ID, platformID, lat, lon: 225, xxx225.A057959      xxx,    18   40.47000  -103.02000
numstns, Stn ID, platformID, lat, lon: 226, xxx226.A058019      xxx,    18   39.30000  -102.52000
numstns, Stn ID, platformID, lat, lon: 227, xxx227.A058799      xxx,    18   37.28000  -102.20000
numstns, Stn ID, platformID, lat, lon: 228, xxx228.A130209      xxx,    74   42.03000   -93.80000
numstns, Stn ID, platformID, lat, lon: 229, xxx229.A130209      xxx,    18   42.02000   -93.75000
numstns, Stn ID, platformID, lat, lon: 230, xxx230.A130219      xxx,    18   42.03000   -93.75000
numstns, Stn ID, platformID, lat, lon: 231, xxx231.A131069      xxx,    74   42.16000   -93.87000
numstns, Stn ID, platformID, lat, lon: 232, xxx232.A131299      xxx,    74   42.06000   -95.82000
numstns, Stn ID, platformID, lat, lon: 233, xxx233.A131299      xxx,    18   42.07000   -95.83000
numstns, Stn ID, platformID, lat, lon: 234, xxx234.A131329      xxx,    74   41.90000   -91.50000
numstns, Stn ID, platformID, lat, lon: 235, xxx235.A131559      xxx,    74   41.00000   -93.32000
numstns, Stn ID, platformID, lat, lon: 236, xxx236.A131559      xxx,    18   41.00000   -93.43000
numstns, Stn ID, platformID, lat, lon: 237, xxx237.A131909      xxx,    74   41.20000   -91.50000
numstns, Stn ID, platformID, lat, lon: 238, xxx238.A131909      xxx,    18   41.20000   -91.48000
numstns, Stn ID, platformID, lat, lon: 239, xxx239.A133259      xxx,    18   42.70000   -94.42000
numstns, Stn ID, platformID, lat, lon: 240, xxx240.A134309      xxx,    74   42.94000   -93.90000
numstns, Stn ID, platformID, lat, lon: 241, xxx241.A134759      xxx,    74   41.40000   -95.00000
numstns, Stn ID, platformID, lat, lon: 242, xxx242.A135849      xxx,    74   41.22000   -91.06000
numstns, Stn ID, platformID, lat, lon: 243, xxx243.A135879      xxx,    74   42.75000   -92.50000
numstns, Stn ID, platformID, lat, lon: 244, xxx244.A135879      xxx,    18   42.97000   -92.53000
numstns, Stn ID, platformID, lat, lon: 245, xxx245.A136949      xxx,    74   42.00000   -93.25000
numstns, Stn ID, platformID, lat, lon: 246, xxx246.A138019      xxx,    74   42.96000   -95.50000
numstns, Stn ID, platformID, lat, lon: 247, xxx247.A141689      xxx,    18   39.38000  -101.07000
numstns, Stn ID, platformID, lat, lon: 248, xxx248.A142099      xxx,    18   38.98000   -94.93000
numstns, Stn ID, platformID, lat, lon: 249, xxx249.A142979      xxx,    18   37.98000  -100.82000
numstns, Stn ID, platformID, lat, lon: 250, xxx250.A143529      xxx,    18   38.87000   -99.33000
numstns, Stn ID, platformID, lat, lon: 251, xxx251.A143599      xxx,    18   38.13000   -97.40000
numstns, Stn ID, platformID, lat, lon: 252, xxx252.A143939      xxx,    18   37.93000   -98.03000
numstns, Stn ID, platformID, lat, lon: 253, xxx253.A144959      xxx,    18   39.20000   -96.58000
numstns, Stn ID, platformID, lat, lon: 254, xxx254.A146139      xxx,    18   38.62000   -95.28000
numstns, Stn ID, platformID, lat, lon: 255, xxx255.A146249      xxx,    18   37.37000   -95.28000
numstns, Stn ID, platformID, lat, lon: 256, xxx256.A146539      xxx,    18   39.80000   -95.80000
numstns, Stn ID, platformID, lat, lon: 257, xxx257.A147019      xxx,    18   39.12000   -95.92000
numstns, Stn ID, platformID, lat, lon: 258, xxx258.A147169      xxx,    18   37.93000   -98.77000
numstns, Stn ID, platformID, lat, lon: 259, xxx259.A147239      xxx,    18   38.47000  -101.77000
numstns, Stn ID, platformID, lat, lon: 260, xxx260.A147259      xxx,    18   39.78000   -97.78000
numstns, Stn ID, platformID, lat, lon: 261, xxx261.A147399      xxx,    18   39.03000   -95.70000
numstns, Stn ID, platformID, lat, lon: 262, xxx262.A148839      xxx,    18   37.87000   -97.50000
numstns, Stn ID, platformID, lat, lon: 263, xxx263.A211549      xxx,    18   47.68000   -96.82000
numstns, Stn ID, platformID, lat, lon: 264, xxx264.A216419      xxx,    18   47.18000   -96.68000
numstns, Stn ID, platformID, lat, lon: 265, xxx265.A237229      xxx,    18   40.47000   -95.48000
numstns, Stn ID, platformID, lat, lon: 266, xxx266.A237439      xxx,    18   39.77000   -94.92000
numstns, Stn ID, platformID, lat, lon: 267, xxx267.A250059      xxx,    18   42.55000   -99.82000
numstns, Stn ID, platformID, lat, lon: 268, xxx268.A250138      xxx,    18   42.02000  -103.13000
numstns, Stn ID, platformID, lat, lon: 269, xxx269.A250148      xxx,    18   42.18000  -102.92000
numstns, Stn ID, platformID, lat, lon: 270, xxx270.A250259      xxx,    18   41.48000  -101.85000
numstns, Stn ID, platformID, lat, lon: 271, xxx271.A250369      xxx,    18   41.65000  -101.52000
numstns, Stn ID, platformID, lat, lon: 272, xxx272.A250629      xxx,    18   40.30000   -96.93000
numstns, Stn ID, platformID, lat, lon: 273, xxx273.A251549      xxx,    18   41.20000  -101.63000
numstns, Stn ID, platformID, lat, lon: 274, xxx274.A251569      xxx,    18   41.15000   -97.97000
numstns, Stn ID, platformID, lat, lon: 275, xxx275.A251599      xxx,    18   40.40000  -101.72000
numstns, Stn ID, platformID, lat, lon: 276, xxx276.A252109      xxx,    18   40.63000  -100.50000
